clado1,mu1,K1,gam1,ana1,clado2,mu2,K2,gam2,ana2
0.340496711,0.289859204,Inf,0.00034383,1.896701254,0.340496711,0.483953818,Inf,0.036627038,1.896701254
0.324289838,0.280247934,Inf,0.000355573,1.5978334,0.324289838,0.454394626,Inf,0.033887188,1.5978334
0.337058383,0.284130691,Inf,0.000332251,1.959966325,0.337058383,0.474426179,Inf,0.035520046,1.959966325
0.350004294,0.302437089,Inf,0.000363992,1.613058065,0.350004294,0.486856641,Inf,0.036063889,1.613058065
0.337673746,0.278635353,Inf,0.000312335,1.351530658,0.337673746,0.461421416,Inf,0.033565881,1.351530658
0.338549591,0.297407406,Inf,0.000381205,1.368941451,0.338549591,0.458576565,Inf,0.032971764,1.368941451
0.30013814,0.252612055,Inf,0.00032002,1.338129798,0.30013814,0.429795336,Inf,0.032839615,1.338129798
0.327494986,0.281737814,Inf,0.000351242,1.491893338,0.327494986,0.461889201,Inf,0.034736292,1.491893338
0.273324292,0.22204071,Inf,0.000284095,1.996665941,0.273324292,0.417857055,Inf,0.033680297,1.996665941
0.308496326,0.256198835,Inf,0.000310753,1.272425072,0.308496326,0.439147904,Inf,0.033286789,1.272425072
0.366316333,0.317790276,Inf,0.0003741,2.135359253,0.366316333,0.515338087,Inf,0.03863849,2.135359253
0.298011598,0.256796092,Inf,0.000342467,1.222815668,0.298011598,0.430406529,Inf,0.033157979,1.222815668
0.342820425,0.303319641,Inf,0.000392195,1.267234826,0.342820425,0.471601055,Inf,0.034518744,1.267234826
0.315722593,0.262645316,Inf,0.000314208,1.740608762,0.315722593,0.46085076,Inf,0.035745014,1.740608762
0.315084333,0.271280918,Inf,0.000347796,1.439436763,0.315084333,0.451687281,Inf,0.034453833,1.439436763
0.316860564,0.277840148,Inf,0.000369672,1.464216238,0.316860564,0.44422596,Inf,0.033183003,1.464216238
0.313135055,0.263166203,Inf,0.000322641,1.90445925,0.313135055,0.453699798,Inf,0.034945395,1.90445925
0.270930709,0.226786668,Inf,0.000305884,1.264529689,0.270930709,0.382520415,Inf,0.028747509,1.264529689
0.287270802,0.246670787,Inf,0.000334895,2.159064916,0.287270802,0.417069955,Inf,0.032127054,2.159064916
0.282838576,0.241469748,Inf,0.000327511,1.651401792,0.282838576,0.411383466,Inf,0.031799434,1.651401792
0.31308924,0.269519408,Inf,0.000347049,1.602776862,0.31308924,0.458224958,Inf,0.035632509,1.602776862
0.309358562,0.254892697,Inf,0.000304221,1.306602632,0.309358562,0.429132708,Inf,0.031697562,1.306602632
0.325120507,0.28429124,Inf,0.000369547,1.540058145,0.325120507,0.463882527,Inf,0.035229464,1.540058145
0.29412798,0.241104012,Inf,0.000296136,1.522415124,0.29412798,0.418581748,Inf,0.031769122,1.522415124
0.311390236,0.261602218,Inf,0.000321848,1.527954503,0.311390236,0.44344594,Inf,0.033605965,1.527954503
0.27290847,0.224084597,Inf,0.000291464,1.301234551,0.27290847,0.407106113,Inf,0.032262775,1.301234551
0.274111933,0.235608996,Inf,0.000330556,1.242678877,0.274111933,0.393204291,Inf,0.030023964,1.242678877
0.325993876,0.275003113,Inf,0.000330263,1.673805562,0.325993876,0.464000141,Inf,0.035143189,1.673805562
0.285786367,0.232932921,Inf,0.000289423,1.635995936,0.285786367,0.424341509,Inf,0.033419203,1.635995936
0.308163413,0.258428156,Inf,0.000319628,1.142032723,0.308163413,0.420154612,Inf,0.030460388,1.142032723
0.323358136,0.258989633,Inf,0.000285077,1.724394097,0.323358136,0.462187141,Inf,0.035151823,1.724394097
0.318163897,0.265570223,Inf,0.000318005,1.668370364,0.318163897,0.45659302,Inf,0.034877676,1.668370364
0.302570366,0.261896651,Inf,0.000348983,1.346080313,0.302570366,0.426208585,Inf,0.0319687,1.346080313
0.309079606,0.240588281,Inf,0.000263265,1.428985163,0.309079606,0.443956199,Inf,0.033947273,1.428985163
0.325495864,0.284607577,Inf,0.000369894,1.647128395,0.325495864,0.467025945,Inf,0.035680754,1.647128395
0.32045658,0.270885955,Inf,0.000330605,1.116790778,0.32045658,0.448217074,Inf,0.033397618,1.116790778
0.266385235,0.224086066,Inf,0.000308267,1.645057074,0.266385235,0.403405457,Inf,0.032398921,1.645057074
0.317196844,0.262693409,Inf,0.00031061,1.407343471,0.317196844,0.455003026,Inf,0.034746833,1.407343471
0.29202836,0.251003542,Inf,0.000337526,1.660332319,0.29202836,0.418478896,Inf,0.031869285,1.660332319
0.324511618,0.277225943,Inf,0.000342729,1.840609324,0.324511618,0.452613667,Inf,0.033553724,1.840609324
0.297046855,0.248212922,Inf,0.000312589,1.383372452,0.297046855,0.440871939,Inf,0.034765611,1.383372452
0.372759499,0.318678687,Inf,0.000358169,1.793826724,0.372759499,0.522552892,Inf,0.039086206,1.793826724
0.291806892,0.252805809,Inf,0.000345582,1.590603484,0.291806892,0.42987148,Inf,0.033647676,1.590603484
0.315679612,0.264828115,Inf,0.000321868,1.530494751,0.315679612,0.451493768,Inf,0.034395897,1.530494751
0.293281033,0.236191379,Inf,0.000282684,1.277748822,0.293281033,0.42505385,Inf,0.032811998,1.277748822
0.297254153,0.250573826,Inf,0.000320621,1.179040432,0.297254153,0.418710603,Inf,0.031451224,1.179040432
0.306927216,0.264340208,Inf,0.000345231,1.753295271,0.306927216,0.450310962,Inf,0.035139832,1.753295271
0.27140777,0.229219893,Inf,0.000313552,1.084351496,0.27140777,0.39161877,Inf,0.030075498,1.084351496
0.310518109,0.25624524,Inf,0.000305911,2.019933845,0.310518109,0.454913217,Inf,0.035413393,2.019933845
0.292996474,0.250392362,Inf,0.00033224,1.446228146,0.292996474,0.426714439,Inf,0.033043259,1.446228146
0.323015564,0.273718968,Inf,0.00033399,1.365521992,0.323015564,0.45663101,Inf,0.034467023,1.365521992
0.291582717,0.241075687,Inf,0.000302366,1.489004671,0.291582717,0.405391534,Inf,0.029969157,1.489004671
0.293762076,0.24565712,Inf,0.000312667,1.434470659,0.293762076,0.429788983,Inf,0.033441793,1.434470659
0.26813225,0.219024506,Inf,0.000285773,1.101181644,0.26813225,0.386767458,Inf,0.02969326,1.101181644
0.336538115,0.282584898,Inf,0.000328584,1.775348759,0.336538115,0.476409461,Inf,0.035912522,1.775348759
0.328384716,0.280405664,Inf,0.000343489,1.675499679,0.328384716,0.463979011,Inf,0.034889125,1.675499679
0.302739837,0.26102729,Inf,0.000345092,1.636913112,0.302739837,0.443773312,Inf,0.03454695,1.636913112
0.295301821,0.257099093,Inf,0.000352479,1.577517107,0.295301821,0.419259978,Inf,0.031691427,1.577517107
0.324663023,0.278218235,Inf,0.000346227,1.057068885,0.324663023,0.444002303,Inf,0.032301199,1.057068885
0.25777752,0.206992517,Inf,0.000271726,1.189922217,0.25777752,0.367770301,Inf,0.027918328,1.189922217
0.343407397,0.29448405,Inf,0.000353176,1.422153832,0.343407397,0.483170167,Inf,0.036240723,1.422153832
0.287214558,0.233478968,Inf,0.000288048,1.445201926,0.287214558,0.426239585,Inf,0.033638723,1.445201926
0.29307568,0.239768553,Inf,0.000294332,1.460928516,0.29307568,0.435765616,Inf,0.034361181,1.460928516
0.267697835,0.209028617,Inf,0.000257081,1.234139396,0.267697835,0.398293867,Inf,0.031468447,1.234139396
0.297553366,0.254185727,Inf,0.000333258,1.682333328,0.297553366,0.43575809,Inf,0.033884026,1.682333328
0.279592644,0.227974586,Inf,0.000288157,1.282429403,0.279592644,0.423419318,Inf,0.033965514,1.282429403
0.307564325,0.255351941,Inf,0.000309933,1.635748157,0.307564325,0.440367154,Inf,0.033581205,1.635748157
0.303196368,0.26030226,Inf,0.000340678,1.513709582,0.303196368,0.434518606,Inf,0.033151856,1.513709582
0.301127871,0.251298844,Inf,0.000312919,1.78605057,0.301127871,0.426191064,Inf,0.032086295,1.78605057
0.325786135,0.272260327,Inf,0.000321073,2.382318532,0.325786135,0.451645828,Inf,0.033245512,2.382318532
0.349736285,0.308495078,Inf,0.000390964,1.510699173,0.349736285,0.479921419,Inf,0.035022372,1.510699173
0.307343509,0.260479259,Inf,0.000329124,1.278352346,0.307343509,0.42642275,Inf,0.031484361,1.278352346
0.298249897,0.256361689,Inf,0.000339842,1.343389048,0.298249897,0.430418183,Inf,0.033073819,1.343389048
0.318006809,0.260950091,Inf,0.000302867,1.95261081,0.318006809,0.456951669,Inf,0.034930653,1.95261081
0.319375188,0.264474213,Inf,0.000310979,1.661239474,0.319375188,0.448855289,Inf,0.033538145,1.661239474
0.321217818,0.272146474,Inf,0.000333096,1.407821119,0.321217818,0.461520011,Inf,0.035297271,1.407821119
0.286729393,0.245910285,Inf,0.000333555,1.366722915,0.286729393,0.42175633,Inf,0.032970124,1.366722915
0.293085315,0.250003763,Inf,0.000330476,1.384581732,0.293085315,0.42979086,Inf,0.033549038,1.384581732
0.32766779,0.285017616,Inf,0.000364208,1.605821382,0.32766779,0.466207223,Inf,0.035306122,1.605821382
0.301628935,0.247729741,Inf,0.000299668,1.682275228,0.301628935,0.4368875,Inf,0.033625346,1.682275228
0.317761297,0.260173534,Inf,0.000301035,1.134577868,0.317761297,0.442874499,Inf,0.032833948,1.134577868
0.310161702,0.258516297,Inf,0.000314357,1.496760204,0.310161702,0.449919254,Inf,0.034719611,1.496760204
0.295362592,0.241692535,Inf,0.000294718,1.515696471,0.295362592,0.438012924,Inf,0.034463371,1.515696471
0.310797409,0.252024628,Inf,0.000291762,1.216896548,0.310797409,0.437181251,Inf,0.03275299,1.216896548
0.326464382,0.268953467,Inf,0.000308278,1.428566708,0.326464382,0.463952906,Inf,0.035118229,1.428566708
0.313043241,0.259433761,Inf,0.000310085,1.383378785,0.313043241,0.45501788,Inf,0.035215978,1.383378785
0.30275087,0.262527944,Inf,0.000351014,1.587003043,0.30275087,0.42496028,Inf,0.031722729,1.587003043
0.30900981,0.2577601,Inf,0.000314782,1.764072873,0.30900981,0.44601604,Inf,0.034236772,1.764072873
0.307654452,0.256864473,Inf,0.000315349,1.356202783,0.307654452,0.429783167,Inf,0.032022865,1.356202783
0.318933926,0.272847422,Inf,0.000342486,1.3783284,0.318933926,0.448028779,Inf,0.033488813,1.3783284
0.311897264,0.27335754,Inf,0.000367219,1.583104249,0.311897264,0.433519179,Inf,0.032063803,1.583104249
0.297981813,0.240462925,Inf,0.000285201,1.164011324,0.297981813,0.419748183,Inf,0.031503019,1.164011324
0.310043796,0.248451014,Inf,0.000282748,1.162335464,0.310043796,0.430616236,Inf,0.03185645,1.162335464
0.309749268,0.262619117,Inf,0.000330227,1.537466979,0.309749268,0.442391419,Inf,0.033653046,1.537466979
0.289116099,0.223698908,Inf,0.000256119,1.566437738,0.289116099,0.433941251,Inf,0.034578608,1.566437738
0.308437537,0.259505048,Inf,0.000322587,1.214997225,0.308437537,0.437140614,Inf,0.033036455,1.214997225
0.31109067,0.26235771,Inf,0.000325547,1.405481227,0.31109067,0.444883393,Inf,0.033860735,1.405481227
0.303294852,0.248709724,Inf,0.000299183,1.791476121,0.303294852,0.441668409,Inf,0.034164272,1.791476121
0.31170308,0.258649407,Inf,0.00031089,1.338533816,0.31170308,0.441843605,Inf,0.033358899,1.338533816
0.380640766,0.332074721,Inf,0.000386288,1.629330104,0.380640766,0.528393658,Inf,0.039061112,1.629330104
0.308006597,0.257936751,Inf,0.000317701,1.325269715,0.308006597,0.442955797,Inf,0.033899506,1.325269715
0.30345114,0.250810385,Inf,0.000305497,1.426657454,0.30345114,0.436520308,Inf,0.033402958,1.426657454
0.295762752,0.246032049,Inf,0.000308628,1.499067077,0.295762752,0.432350839,Inf,0.033611863,1.499067077
0.259117009,0.220173643,Inf,0.000313732,1.795311846,0.259117009,0.390371525,Inf,0.031091033,1.795311846
0.329130452,0.273987569,Inf,0.000318272,1.364329035,0.329130452,0.479387287,Inf,0.03719975,1.364329035
0.295528955,0.247827463,Inf,0.000315466,1.425042269,0.295528955,0.420528616,Inf,0.0318563,1.425042269
0.284609212,0.235991001,Inf,0.000302591,1.439675258,0.284609212,0.419386329,Inf,0.032860735,1.439675258
0.341216212,0.292082581,Inf,0.000350276,1.936600053,0.341216212,0.490251476,Inf,0.037550256,1.936600053
0.317278398,0.25346041,Inf,0.000282288,1.321318677,0.317278398,0.459129159,Inf,0.035415275,1.321318677
0.263772464,0.22195298,Inf,0.000307708,1.668365269,0.263772464,0.40002879,Inf,0.032119399,1.668365269
0.315907304,0.25917802,Inf,0.000302307,1.675599448,0.315907304,0.450088818,Inf,0.034083518,1.675599448
0.264997845,0.212829668,Inf,0.00027381,1.388001136,0.264997845,0.390560093,Inf,0.0305871,1.388001136
0.305552533,0.242109264,Inf,0.000273912,1.770723942,0.305552533,0.446716179,Inf,0.034714278,1.770723942
0.340127313,0.288415328,Inf,0.000339583,1.183048941,0.340127313,0.48237843,Inf,0.036466706,1.183048941
0.295661435,0.247529549,Inf,0.000314102,1.475207776,0.295661435,0.424325199,Inf,0.032389598,1.475207776
0.311331561,0.260407596,Inf,0.000317876,1.534792453,0.311331561,0.437868554,Inf,0.032782923,1.534792453
0.32599643,0.278991299,Inf,0.000345108,1.601482677,0.32599643,0.464678155,Inf,0.035304814,1.601482677
0.309693206,0.254867118,Inf,0.000303252,1.421042947,0.309693206,0.43102947,Inf,0.031929702,1.421042947
0.366984267,0.321049843,Inf,0.000385545,2.088257752,0.366984267,0.499880849,Inf,0.036115648,2.088257752
0.331361717,0.275386095,Inf,0.000317182,1.762183956,0.331361717,0.471303337,Inf,0.035683158,1.762183956
0.330098633,0.273744709,Inf,0.000314989,1.77608806,0.330098633,0.477737628,Inf,0.036766167,1.77608806
0.313708909,0.263684275,Inf,0.000323133,1.347251006,0.313708909,0.440163486,Inf,0.032891418,1.347251006
0.289812203,0.242532948,Inf,0.000311656,1.673261679,0.289812203,0.438362883,Inf,0.035082281,1.673261679
0.319003157,0.272613899,Inf,0.000341269,1.55123173,0.319003157,0.456918894,Inf,0.034810494,1.55123173
0.281801881,0.23487548,Inf,0.000305974,1.684417901,0.281801881,0.412674571,Inf,0.032095489,1.684417901
0.310011867,0.257779827,Inf,0.000312213,1.147774191,0.310011867,0.441203872,Inf,0.033431708,1.147774191
0.255095604,0.215513474,Inf,0.000307656,1.463594359,0.255095604,0.379855284,Inf,0.029980461,1.463594359
0.32148612,0.251218727,Inf,0.000267681,1.784984986,0.32148612,0.469558237,Inf,0.036449535,1.784984986
0.322338387,0.279534175,Inf,0.000358615,1.47641047,0.322338387,0.458573085,Inf,0.034783573,1.47641047
0.310002291,0.256683957,Inf,0.000308566,1.415249545,0.310002291,0.434649559,Inf,0.032438121,1.415249545
0.280812216,0.225920519,Inf,0.000278999,1.319379567,0.280812216,0.419934581,Inf,0.033326195,1.319379567
0.320898275,0.260334689,Inf,0.000294306,1.755537992,0.320898275,0.473217286,Inf,0.037144991,1.755537992
0.313393959,0.254944045,Inf,0.000294819,1.606595198,0.313393959,0.457211432,Inf,0.035454886,1.606595198
0.312154207,0.265526452,Inf,0.000333957,1.484511764,0.312154207,0.446524122,Inf,0.033996207,1.484511764
0.28744882,0.243046728,Inf,0.000320184,1.387327525,0.28744882,0.419752949,Inf,0.032601704,1.387327525
0.275932063,0.231391475,Inf,0.000309299,1.467053095,0.275932063,0.405977208,Inf,0.031831075,1.467053095
0.325292835,0.268197581,Inf,0.000308695,1.592122224,0.325292835,0.453459105,Inf,0.033600857,1.592122224
0.3146339,0.27287647,Inf,0.00035586,1.485514056,0.3146339,0.444920435,Inf,0.033555722,1.485514056
0.311960902,0.258087482,Inf,0.000308318,1.430391826,0.311960902,0.443626652,Inf,0.033590401,1.430391826
0.281763165,0.234316868,Inf,0.000304347,1.382377919,0.281763165,0.404563171,Inf,0.030914865,1.382377919
0.29696188,0.23485336,Inf,0.000271061,1.393306475,0.29696188,0.431263715,Inf,0.033386999,1.393306475
0.324261244,0.272265139,Inf,0.000325147,1.58509229,0.324261244,0.475266967,Inf,0.037012646,1.58509229
0.304960358,0.250097206,Inf,0.000299307,1.429195065,0.304960358,0.447185039,Inf,0.034849138,1.429195065
0.326608853,0.276807522,Inf,0.000335129,1.406142096,0.326608853,0.455724245,Inf,0.03387086,1.406142096
0.326686999,0.279870957,Inf,0.000346324,1.389026535,0.326686999,0.463658719,Inf,0.03506207,1.389026535
0.315579055,0.266035358,Inf,0.000326407,1.460699686,0.315579055,0.450861018,Inf,0.034289059,1.460699686
0.282068803,0.23716323,Inf,0.000313401,1.406153266,0.282068803,0.409047887,Inf,0.031559254,1.406153266
0.305363416,0.258695163,Inf,0.000327801,1.512844705,0.305363416,0.439060216,Inf,0.033572936,1.512844705
0.356538572,0.296674961,Inf,0.00032432,1.956648904,0.356538572,0.516305781,Inf,0.039834333,1.956648904
0.30921261,0.260259918,Inf,0.000323026,1.987032024,0.30921261,0.460947589,Inf,0.036436798,1.987032024
0.340867712,0.295635478,Inf,0.000365362,1.86883306,0.340867712,0.476703434,Inf,0.035455057,1.86883306
0.295114905,0.246899714,Inf,0.000313524,1.35398507,0.295114905,0.409053403,Inf,0.030150275,1.35398507
0.310448758,0.260703636,Inf,0.000321281,1.732396946,0.310448758,0.440523114,Inf,0.033274816,1.732396946
0.289326238,0.246009357,Inf,0.000326107,1.3064754,0.289326238,0.409210212,Inf,0.0308088,1.3064754
0.288304949,0.231097051,Inf,0.000277705,1.431898855,0.288304949,0.421054251,Inf,0.032708282,1.431898855
0.2882839,0.236229569,Inf,0.000294209,1.242693762,0.2882839,0.415965252,Inf,0.031965741,1.242693762
0.342334034,0.297154718,Inf,0.00036691,1.709819171,0.342334034,0.488197302,Inf,0.03704183,1.709819171
0.289566136,0.240699465,Inf,0.000306362,1.491049095,0.289566136,0.414034327,Inf,0.031505516,1.491049095
0.2979507,0.255118859,Inf,0.000335987,1.620416781,0.2979507,0.427521435,Inf,0.032625535,1.620416781
0.318804403,0.267058028,Inf,0.000321385,1.54369531,0.318804403,0.453108168,Inf,0.034271425,1.54369531
0.272052772,0.215369011,Inf,0.0002665,1.653703057,0.272052772,0.402291413,Inf,0.031542078,1.653703057
0.309170062,0.262791589,Inf,0.000332668,1.848381396,0.309170062,0.445673174,Inf,0.034159254,1.848381396
0.29623972,0.25271688,Inf,0.000331705,0.947063721,0.29623972,0.401526591,Inf,0.028937449,0.947063721
0.28682925,0.23432831,Inf,0.000291643,1.545598264,0.28682925,0.428825464,Inf,0.034106846,1.545598264
0.34934047,0.296602876,Inf,0.000343536,1.516715215,0.34934047,0.485661936,Inf,0.035935824,1.516715215
0.301354685,0.244752091,Inf,0.000290529,1.968063416,0.301354685,0.436947143,Inf,0.033635275,1.968063416
0.33568997,0.288966971,Inf,0.000354776,1.715941563,0.33568997,0.45993152,Inf,0.033498947,1.715941563
0.323010569,0.282485848,Inf,0.000368919,1.693127409,0.323010569,0.452865223,Inf,0.033770825,1.693127409
0.318228209,0.273662649,Inf,0.000347813,1.570116107,0.318228209,0.46165221,Inf,0.03566013,1.570116107
0.308490746,0.266143531,Inf,0.000347824,1.709350502,0.308490746,0.437529942,Inf,0.0330032,1.709350502
0.322824056,0.27020457,Inf,0.00032197,1.382093519,0.322824056,0.4587561,Inf,0.034721212,1.382093519
0.319978649,0.282287773,Inf,0.000378496,1.452151151,0.319978649,0.452346294,Inf,0.034080327,1.452151151
0.287935199,0.243164663,Inf,0.000319298,1.344707201,0.287935199,0.433827743,Inf,0.034637391,1.344707201
0.302726833,0.257149829,Inf,0.000329668,1.383999639,0.302726833,0.439890646,Inf,0.033993893,1.383999639
0.314527864,0.262144605,Inf,0.000315485,1.298620016,0.314527864,0.444572852,Inf,0.033493049,1.298620016
0.37028586,0.313799168,Inf,0.000346803,1.826912489,0.37028586,0.516249816,Inf,0.038359978,1.826912489
0.297647899,0.240554536,Inf,0.000286315,1.535052109,0.297647899,0.428959019,Inf,0.032900834,1.535052109
0.262590408,0.217563045,Inf,0.000294875,1.195917589,0.262590408,0.377786449,Inf,0.028919054,1.195917589
0.311945377,0.265001603,Inf,0.00033293,1.5283397,0.311945377,0.441825696,Inf,0.03332733,1.5283397
0.288070417,0.229854493,Inf,0.000275205,1.783290679,0.288070417,0.429030809,Inf,0.033855059,1.783290679
0.288457884,0.236600941,Inf,0.000294995,1.380236191,0.288457884,0.41170632,Inf,0.031277485,1.380236191
0.317103681,0.264681582,Inf,0.000317579,1.642032812,0.317103681,0.46153428,Inf,0.035716601,1.642032812
0.325924197,0.270518215,Inf,0.000314817,2.132427054,0.325924197,0.462479455,Inf,0.034970506,2.132427054
0.31892985,0.269106281,Inf,0.000328547,1.827354389,0.31892985,0.461880039,Inf,0.035597981,1.827354389
0.338387629,0.286276401,Inf,0.000336649,1.653394389,0.338387629,0.47320677,Inf,0.035198026,1.653394389
0.351993509,0.302190279,Inf,0.000356745,1.804739119,0.351993509,0.501459721,Inf,0.038029534,1.804739119
0.289443271,0.231924688,Inf,0.000278263,1.414455262,0.289443271,0.429450534,Inf,0.0338482,1.414455262
0.283503606,0.236165981,Inf,0.000306075,1.383793664,0.283503606,0.41314113,Inf,0.032031077,1.383793664
0.315203657,0.261928682,Inf,0.000313079,1.293548246,0.315203657,0.448454921,Inf,0.033964047,1.293548246
0.274561509,0.230061711,Inf,0.000308002,1.302505957,0.274561509,0.389809984,Inf,0.029453852,1.302505957
0.297837654,0.246286414,Inf,0.000304276,1.799387055,0.297837654,0.428749417,Inf,0.032801984,1.799387055
0.266831624,0.214902015,Inf,0.000276147,1.440300233,0.266831624,0.400013839,Inf,0.031789993,1.440300233
0.275470085,0.225049881,Inf,0.000288441,1.189344162,0.275470085,0.409637969,Inf,0.032381504,1.189344162
0.318305096,0.270349617,Inf,0.00033469,1.721754186,0.318305096,0.456011447,Inf,0.034775693,1.721754186
0.314441867,0.268224086,Inf,0.000337881,1.575038154,0.314441867,0.446706264,Inf,0.033746976,1.575038154
0.26392739,0.212163447,Inf,0.000274084,1.233019656,0.26392739,0.384449055,Inf,0.029789351,1.233019656
0.310861328,0.256891239,Inf,0.000306912,1.581572136,0.310861328,0.461480248,Inf,0.036356551,1.581572136
0.301653144,0.256593992,Inf,0.000330771,1.384391096,0.301653144,0.436599191,Inf,0.033629248,1.384391096
0.319224651,0.268759309,Inf,0.000326385,1.753504013,0.319224651,0.458455643,Inf,0.035021169,1.753504013
0.299206587,0.246268113,Inf,0.000300665,1.831516924,0.299206587,0.44006776,Inf,0.034348561,1.831516924
0.297286873,0.249416753,Inf,0.000316503,1.538203108,0.297286873,0.438211388,Inf,0.034360832,1.538203108
0.299255368,0.245516523,Inf,0.00029785,1.376099213,0.299255368,0.433460884,Inf,0.033393625,1.376099213
0.314004644,0.270880134,Inf,0.000349693,1.545638869,0.314004644,0.461753401,Inf,0.036076407,1.545638869
0.300156861,0.247860271,Inf,0.000303392,1.831718853,0.300156861,0.44099202,Inf,0.034366998,1.831718853
0.296243391,0.233041529,Inf,0.000267466,1.396997946,0.296243391,0.423814094,Inf,0.032281382,1.396997946
0.316645844,0.271092538,Inf,0.000342631,1.405966622,0.316645844,0.450895338,Inf,0.034184983,1.405966622
0.334757825,0.281171656,Inf,0.000328315,1.848868357,0.334757825,0.477937918,Inf,0.03630277,1.848868357
0.330461202,0.27163431,Inf,0.000307268,1.378060895,0.330461202,0.45547633,Inf,0.033424562,1.378060895
0.326387089,0.281220371,Inf,0.000352704,2.224885052,0.326387089,0.474531798,Inf,0.036655918,2.224885052
0.290438669,0.230692357,Inf,0.000272748,1.414414792,0.290438669,0.410528414,Inf,0.03092192,1.414414792
0.307398317,0.254173863,Inf,0.000306668,1.291289411,0.307398317,0.419320512,Inf,0.030391402,1.291289411
0.325662731,0.280877398,Inf,0.000353617,1.448745312,0.325662731,0.46975477,Inf,0.036086177,1.448745312
0.340986491,0.284213038,Inf,0.000322422,1.591829043,0.340986491,0.471793386,Inf,0.034793185,1.591829043
0.305252377,0.262365087,Inf,0.000342986,1.563456749,0.305252377,0.442674695,Inf,0.034162937,1.563456749
0.351499478,0.312043321,Inf,0.000400403,1.441137604,0.351499478,0.498249694,Inf,0.037616392,1.441137604
0.284652804,0.238673824,Inf,0.000311904,1.448257962,0.284652804,0.404617914,Inf,0.030619179,1.448257962
0.305513131,0.257094236,Inf,0.00032172,1.61060559,0.305513131,0.426717895,Inf,0.031729669,1.61060559
0.291290775,0.238714699,Inf,0.000295124,1.111395292,0.291290775,0.401508311,Inf,0.029438506,1.111395292
0.320876522,0.271607599,Inf,0.000332501,1.282772637,0.320876522,0.448925335,Inf,0.033492524,1.282772637
0.303688216,0.240822899,Inf,0.000274264,1.412561045,0.303688216,0.43553911,Inf,0.033246403,1.412561045
0.330414023,0.281200808,Inf,0.000340581,1.956916183,0.330414023,0.469079221,Inf,0.035387668,1.956916183
0.286431302,0.235525175,Inf,0.000296549,1.701843027,0.286431302,0.416963318,Inf,0.032237835,1.701843027
0.310016965,0.256864537,Inf,0.000309094,1.449737655,0.310016965,0.437926421,Inf,0.032911801,1.449737655
0.310359,0.258563952,Inf,0.000314227,1.62179789,0.310359,0.427381628,Inf,0.031253339,1.62179789
0.311762875,0.258922281,Inf,0.000311596,1.315505687,0.311762875,0.444209106,Inf,0.033715927,1.315505687
0.286487635,0.242036292,Inf,0.000319162,1.423508497,0.286487635,0.412360042,Inf,0.031597892,1.423508497
0.318413305,0.272756839,Inf,0.000344066,1.387987571,0.318413305,0.447588965,Inf,0.033540857,1.387987571
0.275995502,0.220818286,Inf,0.000274013,1.480491833,0.275995502,0.419150707,Inf,0.033688036,1.480491833
0.269911295,0.22906695,Inf,0.000317339,1.625175475,0.269911295,0.402350448,Inf,0.031777128,1.625175475
0.314166107,0.268381011,Inf,0.000339229,1.391150969,0.314166107,0.447463093,Inf,0.03391319,1.391150969
0.300324518,0.243169621,Inf,0.000288202,1.620767342,0.300324518,0.436859331,Inf,0.033763132,1.620767342
0.298479879,0.249545446,Inf,0.000313802,1.279546611,0.298479879,0.427564287,Inf,0.032674355,1.279546611
0.308135114,0.257668449,Inf,0.000316798,1.777683002,0.308135114,0.438529758,Inf,0.033207464,1.777683002
0.328739896,0.279078839,Inf,0.000337467,1.393643971,0.328739896,0.456917909,Inf,0.033780795,1.393643971
0.281664574,0.231146786,Inf,0.000293463,1.547853464,0.281664574,0.407649887,Inf,0.031448038,1.547853464
0.296566475,0.246279936,Inf,0.000307546,1.345954531,0.296566475,0.423013603,Inf,0.032176284,1.345954531
0.302699747,0.262912955,Inf,0.000352747,1.50829187,0.302699747,0.439770903,Inf,0.033969607,1.50829187
0.284941035,0.243170911,Inf,0.000328064,1.120450282,0.284941035,0.402944108,Inf,0.030363728,1.120450282
0.276701838,0.231903314,Inf,0.000308903,1.390323219,0.276701838,0.3997514,Inf,0.030742452,1.390323219
0.296351136,0.248364034,Inf,0.000315179,1.516724052,0.296351136,0.436251572,Inf,0.034120092,1.516724052
0.317187558,0.27413162,Inf,0.000353488,1.865767634,0.317187558,0.460211039,Inf,0.035489005,1.865767634
0.284131403,0.224868471,Inf,0.000268776,1.68162628,0.284131403,0.414067058,Inf,0.032063702,1.68162628
0.316583449,0.264897708,Inf,0.000319985,1.616043054,0.316583449,0.455976204,Inf,0.034939616,1.616043054
0.313982388,0.2575884,Inf,0.000301777,1.423746988,0.313982388,0.445538921,Inf,0.033651524,1.423746988
0.291503842,0.229509515,Inf,0.000267044,1.466942092,0.291503842,0.415872137,Inf,0.031561742,1.466942092
0.315431282,0.263403187,Inf,0.000317537,1.426176191,0.315431282,0.449451536,Inf,0.034095682,1.426176191
0.306971909,0.259410183,Inf,0.000326361,1.634342451,0.306971909,0.449076371,Inf,0.034897843,1.634342451
0.306849491,0.256956907,Inf,0.000317923,1.381448638,0.306849491,0.440576542,Inf,0.033667019,1.381448638
0.373067321,0.325836516,Inf,0.000385208,2.084223876,0.373067321,0.517650112,Inf,0.038215217,2.084223876
